v1,v2
ham,"인민민주주의 X 자유민주주의 O 
전자는 사회주의, 전체주의 제도입니다 항상 주의합시다"
ham,중국은 왜 존재하는걸까
ham,콘크리트 유토피아행~
ham,ㅉㅉㅉㅉㅉㅉ불쌍해
ham,오늘도 플라톤 1승
ham,"일본은 형식적인 민주주의며 실상 권위주의 나라인데 
무슨 완전한 민주주의나라?"
ham,채팅창 왜가림?
ham,어쨋든 완전한 민주주의가 경제력이 높다는건 팩트
ham,정치인들이 만들어놓은 프레임에 갇혀서 결국 이용만 당하는 국민들 ㅜㅜ
ham,자유민주주의 국민들 자유를 위해 공부하고 거짓에 분노하고 진실을위해 싸워야합니다 위기입니다.
ham,중카야ㅋㅋ그래서 사회주의갈까?
ham,??? : 평생을 국가와 민족의 운명을 고찰해온 천재의 한표와 지 인생도 책임 못지는 병X의 한표의 가치를 같다고 하자고??
ham,이기심의 표수가  이성파의 손해를 가하는 것이 지속적으로  이루어지는 현실.
ham,마지막이 핵심이네 왜 한국은 중간이 없는가
ham,자신들의 이익만 생각하는 정치인들과 그게 빌붙는 언론들이 가장 큰 문제인듯
ham,주식 종토방의 분위기만 봐도 비판의 주체도 모두까기로 갈수밖에 없나보네 ㅋㅋㅋ
ham,"공산민주주의는 100%실패했죠
자유민주주의는 개선의 여지가 다분이 있읍니다"
ham,"또다른 슈카라는 기생충의 시각공해 시간 낭비. 
민주주의 쇠퇴라기 보댜, 
무능한 기생충들이 민주주의에 기생하며 숙주를 약화시키며 그게 마치 민주주의 쇠퇴 코스프레하는거지."
ham,"이정도까지 와서 제정신 박힌 사람은 정당 지지 안함 
시민이 정당과 입법 사법 체제를 감시를 해야지 지지를 왜해?"
ham,오래 전부터 느낀게 민주주의는 당연히 실패 할 수 밖에 없음 똑똑하고 세금 많이 내는 사람의 한 표 = 멍청하고 능력없고 세금 축내는 사람의 한 표  당연히 망해야지
ham,"단일민족국가에 적합한 제도인가
교육이든 정체성형성이든 통일시키기가 수월하니"
ham,민주주의는 다수의 만행에 대한 명분수단이 되버린지 오래...
ham,18:55 채팅창 모자이크 on ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ham,언론이 ㅈㄴ 무책임함.
ham,민주주의는 매우 어려운 교과서임. 게으른 학생들이 배우기 엄청 까다로움
ham,국평오;; 실질적 문맹이 거의 국민 과반수 수준인데 그런 애들마저 참여하는 민주주의라니 수준이 떨어질 수 밖에
ham,흑제츠처럼 계속 달라붙어 살아남아서 현제 국민의힘으로 탈바꿍 되있지롱
ham,유툽없었으면 우린이미 잦됐을거같은 느낌
ham,우리나라 민주주의 제대로 자리 잡을려면 같은 이념을 공통분모로 가기위해서 개헌이 필요함.
ham,"민주주의는 투표가 본질이 아님. 상대측 의견을 처단하지 않는게 본질임. 그래야 자정작용이 일어남. 
 실제로 독재국가에서도 투표를 상징적으로 내세움 
이건 내가 말한말은 아니고, 사피엔스의 유발하라리가 본 관점."
ham,유익한 영상이네여 ㅎ
ham,이번에 대한민국은 하늘이 도왔다!!
ham,유튜브 때문에 전 세계가 개판이네요
ham,화교?
ham,"민주주의가 실패했다기 보단,  미국 중국의 패권 정책이 너무 강력한게 원인같은데"
ham,댓글에 화교들 엄청 많네
ham,우리나라 이야기임 이제
ham,12:28 죄책감가지다가 친구가 죽자 얼마뒤 같이 죽었습니다
ham,"나같은 애국자랑  삐끼삐끼양아치랑 똑같은 한표인데서 부터
민주주의 모순이다."
ham,"헌법도 무시하는 보수꼴통들 보면 답이 없다. ㅉㅉㅉ 헌법재판소에서 러시아, 북한, 중국이랑 연결시키려고 별짓을 다하는데 팩트와 증거는 없고 음모론만 있음 ㅋㅋㅋㅋ 증거 내놓으라고 해도 안줌 ㅉㅉ"
ham,"유투브 때문에 양극화가 더 심화 되는듯
내가 믿고 싶은것만 믿어버림.
진실은 알려고 하지도 않아."
ham,"가장 영향력이 큰, 
미국 민주주의가 흔들리니까
다른 나라들도 흔들리는거."
ham,많은 사람들은 지배 당하는 것을 원하는 것 같다
ham,"확실한건 유튜브검열, 카톡검열은 자유민주주의를 한참 벗어남"
ham,우리나라는 자유민주주의 누릴 자격이 없더라...
ham,아랍은 역사상 문화상 의식상 민주주의 불가능. 옳고 그름이 아니라 그냥 저능으로 사는 나라임
ham,그냥 계급제가 맞음 같은 1표는 무슨...
ham,요약 08:17 10:43
ham,현재 진행형 한국의 공산화나 얘기해주세요 잘나가는 유튜버는 단한명도 애국자가없네 지들 컨텐츠 생각뿐
ham,"독재와 민주주의의 핵심: 
독재는 책임이 분명하다 한놈만 죽이면 끝남 
민주주의는 책임이 불분명함 그래서 책임자 가릴라고 피아 식별 안되니깐 서로 싸움  니가 빨걍이지 매국노지 하면서  독재와 민주주의를 둘다 겪은 나라에선 끔직한 혼종이 생김 
군중독재 - 이게 독재와 민주주의 합친거 
지도자가 독재자가 아니더라도 지네들끼리 선별해서 감시함 
 군중독재 상태가 가장 최악의 사회시스템임. 이거랑 비슷한 구조는 지옥 밖에 없음 
한국이 헬이라고 하는 건 다 저런 구조로 돌아가서 그렇지  세상은 등가교환의 법칙으로 돌아감 민주주의가 성공하려면 이 법칙을 잘따라야함 
어떤 정책이든 희생과 이익 본사람들이 있기 마련. 희생당한 사람들에 대한 보상이 반드시 있어야하고 이익 본 사람들은 사회에 이바지해야함 
이걸 못하는게 한국사회고 민주주의가 아니라 현실판 오징어 게임임. 
 졌다고 판단한 놈들한테는 뒤도 안돌아봄 
그게 공정하다고 느낌 
 
 정말 ㅂㅅ같은게 돈이 돈으로써 인정을 받으려면 시스템이 뒷받침해줘야 함 
지가 456억을 벌던 말던 시스템이 ㅂㅅ 같아서 붕괴되면 그건 휴지임  
 지금 우리또래 애들 아무리 돈벌어도 통장에 돈 안쌓일거임 그걸보면 체감해야함 
 우리가 게임에서 영주가 되든 길장이 되든 섭종 되면 끝임 
 섭종전에 뭘로 체감할 수 있냐면 지 아이템 싸지고 안팔릴때부터지 
 니가 번 지폐가 가치가 없으,  그러니 주식 코인 오징어 게임에 참가 하지 
 
애초에 그게 문제인데 자본주의라 그렇데 
   오죽하면 돈이고 뭐고 자녀 미국 유학 보내는 사람들이 가장 부러울 지경 
 조만간 한국에 있는 대학은 앞으로 우루루 무저진다에 한표"
ham,"민주주의의 균열, 자본주의의 균열, 사회체제 균열이 일어나 그 신뢰가 무너져 가고있음. 사회제도의 유통기한이 다 해 새로운 제도가 필요할 때."
ham,민주주의는 끝났다
ham,한번 민주주의란 달콤함에 맛본 국민들이 결국 다시 재구축할 것.
ham,어떤 외부의 독재국가는 다른 민주주의 국가들에 대해 주어진 모든 방법을 사용해 국가를 정치적으로 점령하는 무제한 전쟁을 하는데 내부에 이들과 결탁하여 권력을 차지하는 사람을 국민이 무시하면 민주주의가 쇠퇴할듯
ham,시리아 단어 나올때마다 siri가 튀어나옴
ham,"썩열이도 세계 트렌드 한번 타볼려고 했나보네. 
감빵에선 술 못먹어서 어쩌냐? ㅋㅋㅋ"
ham,참정권 시험을 통해서 머저리들은 걸러야한다 ㄹㅇㅋㅋ
ham,그래서 뭘로 회귀할래 ?
ham,"일상생활에도
법이 없다면 성격적으로 온순하게 태어난 사람들은 살아남기 힘듭니다
무법자와 싸웠을 때 누가 이기겠습니까?
법 질서가 무너지면 외부로부터 강자가 제거 된다고 한들  또 다른 거센무리가 이기겠지요
그 자들이 독재로 시작하다 보니 영원히 독재자로 군림하기 쉬운니까 강력한 독재주의로 국민들을 통제하려고 하겠지요"
ham,민주주의를 유지한다는 것도 쉬운 일이 아니군요...
ham,노벨평화상 하니까 누가 생각나네 1960년대부터 갈라치기를 시작한 그 정치인
ham,우리나라는 자유민주주의 실패중..
ham,"결국 모든건 중용의 철학처럼 적절해야함
사회주의 자본주의 섞어야 하고
좌우 섞어야 하고 진보 보수 섞어야 하고
하나만 가면 뭐든 패망임
하나만을 추구한다면 그건 선"
ham,튜니지를 보고 배웠네
ham,중국에게 문 열면 뭐다? 잡아 먹힌다
ham,"민주주의가 쇠퇴 할수 밖에 없는건 부패가 만연한 사회, 빈익빈 부익부를 부추기는 체제 이기 때문에, 밑에서 나라를 갈아엎는 과정이 나오기 마련인데,
이번에는 독재를 하려고 위에서 난리친거기 때문에 명분이 없음"
ham,지나친 자유가 정의롭진 않치...
ham,감사합니다.
ham,그동안 완전한 자유 민주주의 대한민국을 사랑해주셔서 감사합니다
ham,댓글창이 처음부터 끝까지 계속 블러된건 또 첨보네ㅋ
ham,울나라 24년은 흠결있는 민주주의 국가겠구만
ham,채팅창 왜 모자이크함?
ham,마치 상목이 휘두르던 창용이를 무지성으로 따르는 석재가 생각없이 마이크달고 나와서 말하는것 처럼 다들 생각없고 줏대없으니까 그렇지. 중국산 새우 비리네.
ham,아랍이 민주주의가 안되는이유는 국민들이 못배워서그럼
ham,우리나라도 튀지니의 왕 같이 되려고 하는 이무기가 있죠....
ham,생각이라는걸 할줄 모르는 멍칭이들에게 세상을 바꿀 힘을 준 결과
ham,만지는거 좋아하는 놈들이랑 내가 같은 한표라는게 정말...
ham,자유민주주의를 지켜야합니다
ham,19:05 얼마나 중국 북한인들이 일본보고 발작했으면 모자이크 되냐
ham,"뭐 튀니지가 쿠데타 했다니까
채팅에 가안첩들 팍팍 나오네"
ham,경상도는 민주주의 거부지역이다
ham,자유민주주의 만세~~~ 주적이 북한이라고 말도 못하는 사람은 국회의원하면 안된다고 생각합니다~~~ 아~~ 저도 일본 싫어합니다~~~ 중국도 싫고요~~ 근데 미국은 좋아합니다 ㅋㅋㅋ
ham,여론조작에 대응하지 못하면 대의가 조작됨
ham,ㅋㅋ
ham,?
ham,카톡검열의 시대가 열리다
ham,떡밥구르기 시작하더니 영상 후반부터 채팅창 모자이크되는건 진짜 현대예술이 따로없네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ham,"그쪽에서 돈주고 알바까지 구한다고 기사 났더니 역시 댓글이....
진짜 이런 여론?같은 건 믿을게 못되나봄...
직접 생각하고 정보를 찾아야하는데 인터넷기사도 어딘가 편향된 정보일지 쉽게 믿지도 못하고 휴ㅠㅠ"
ham,"이기주의자인 인간종에게는 성숙한 시민의식이 깃들기 어렵다는게 점점 보여주고있음 큰 사건이후 한나라 한민족이라는 이름으로 묶이지만 점점 이기주의, 사회운동(PC주의등등)이 나오면서 결국 갈라짐....
결국 정해진 정답은 없고 서로 갈등만 나오는 참담한 현실이 기달림...."
ham,"근데 민주주의 그만할떄가 왔음
암만 피흘려 얻은 민주주의여도
그게 더이상 나라질서를 해친다면
과감하게 그만두어야함.
이제는 피를 흘려 버려야할 민주주의임."
ham,지금 좌우로 나뉘어질 때가 아니라 한 마음이 되어 정치권을 국회를 규탄해야함 좌우 막론하고 지금 강성 지지층들을 믿고 못하는 짓이 없습니다.
ham,북한 중국 러시아 아르헨티나 그리스 베네수엘라 역사가 보여주는데도 모르는 무지한 국민들
ham,서로가 서로에게 분탕질하는 나라꼴 보고 오늘 한국 떠났습니다. 어디가 이기든 간에 이나라는 이미 짐승들이 판치는 시대가 되었고 점점 망해가고 있는거 같습니다.
ham,민주주의를 외치면서 카톡 검열을 하겠다는 것을 철회하지 않는 정치인들이 나왔다는 것 자체로 대한민국이 민주주의 인지 생각해봐야한다.
ham,민주주의를 떼법으로 활용하는 놈들이 있기에 이미 끝났다고 봄 그놈들과 같은 한표임 ㅋㅋㅋ
ham,"민주주의는 국민정서가 받쳐줘야 유지될 수 있는 체제같아요
높은 수준의 의무 교육도 함께 진행되어야 하구요"
ham,"나라를 지키는 것 보다 
민주주의를 지키는 것이 더 어렵다는걸 이번에 깨달았다."
ham,독재가가고 또다른 독재가오네
ham,언론이   뭐라고  쓰던    이해못하는   국민이  40%   아닐까?
ham,"자유민주주의 예찬론자 로서
이 나라는 한번 망해도 괜찮다 싶음 저 다수의 힘으로 독주하는 걸 찬양하고
지금 상태로도 자기들 입맛에 맞도록 하는데 저들이 모든 걸 장악했을 때를 미리보기하는
좋은 예시인데도 불구하고 이러는거보면 지금은 말이라도 할 수 있지.. 나중에는?
누가 앞서 싸울 수나 있겠음? 한미에서 = 한중으로 간다?
자유로움은 이쪽에서 누리고 
마음 속 사상은 저쪽에서 품네
세상이 심심해서 험난한 길 걷겠다는데 😂"
ham,민주주의는가고 우덜식 민주주의가 온다 ㅋㅋ
ham,"대한민국의 대부분의 문제는 첫단추를 잘못채운데서 시작한다. 해결할 인물, 세력은 있는가 불가능하다 더러운물에 손을 담가야 하기때문.
결국 한국은 안변할것이다"
ham,댓글만 봐도 서로가 반대 진영에서 썩었다 이러고 있는게 코미디😅
ham,투표권 제한해야됨 간단한 시험보고 통과한 사람만 투표권 갖게 해야됨
ham,누리고 있어 몰랐다. 이렇게 어려운 것이라는 걸. 하….. 괴로웁따
ham,알을 낳지 않는 암탉에게는 투표권을 안주는게 정답이다.
ham,"국가에 최소한의 기여를 해야 투표 가능하게 해야함
국가 피 빨아먹는 기생충들도 투표권 주니까 답이 없지
순자산 억 이상or 연봉 5천 이상 or 최소 대졸
다만 일정량 이상의 소득세를 냈다면 퇴직 후 5년~10년 까지는 보장해도 괜찮다고 생각"
ham,"""자유 민주주의"" 와 ""인민 민주주의""는 구별해야해.
그걸 구별 못하면
민주주의 국가에 산다고 속고 사는거다.
카톡 검열은 한국 헌법에 위배되는 정책이다.
한국 헌법은 표현의 자유, 통신의 비밀을 보장한다.
중국 같은 사회주의국가에서나 SNS 검열을 하는거다."
ham,나라에 간첩이 너무 많다
ham,이래도 무슬림 할래?
ham,인민민주주의인지. 자유민주주의인지 ㅋ
ham,슈카형 결국 소신발언 하는구나 상황이 거기까지 왔구나
ham,애초에 중동 아프리카에 기대를거는게...
ham,16:40
ham,길에서 펜타닐 빨면서 중독된 거지랑 나랑 같은 1 표라고??
ham,"누가 주인인지, 누가 왕인지 묻고 외치지만 자격을 갖추는 사람이 주인이 되고 왕이 되는 법. 외치지 말고 자격을 갖추라"
ham,카톡 검열한다 그런 발상하는 그 단체는.. 공산당과 다름 없음
ham,왕을 모시는 일본이 민주주의라고? 장난하냐
ham,여기도 말 못알아듣는 사람들 많네ㅎ
ham,뒷 부분 댓글은 왜 모자이크 처리임? 이 영상 의도가 좀 의심스럽 ㅎㅎ진실을 진실이라 하지 않다고 하는 것부터 말의 의도(슈카본심)가 숨어있음.
ham,"민주주의가 망하는 이유는 아무도 민주주의를 믿지 않아서임
정의보다 돈이 더 중요하다 생각하는 순간 표보다 자본이 강력해지고,
저 새끼가 나랑 한 표라고? 라고 느끼는 순간 차별이 정당화되고,
그게 내 탓이 아니고 상대방의 탓이라고 생각하는 순간 투표의 주체성이 사라지는 거임"
ham,좌우 어디고 정상적인놈들이 없는데 댓글창에서 서로 상대방 욕하면서 본인들이 옳다고 믿고있는게 진짜 레전드임
ham,민주주의가 아니라 자유민주주의가 맞는말 아닙니까
ham,소크라테스와 플라톤는 민주주의를 가장 위험한 제도라고 했죠.
ham,얼마전에 공장에서 일하는 정신이 약간 아프신 분이랑 대화해봤는데 투표를 엄마가 하라는대로 했다 그래서 진짜 답이 없다고 생각했음 내가 올바른 생각을 가지고 내가 아무리 똑똑하면 뭐함? 아무생각 없이 엄마가 찍으라는대로 찍는 사람이랑 똑같은 한표인데 ㅋㅋㅋ
ham,"아닌척 중립인척 자기 몸보신에만 관심있고, 구독자 입맛에 맞는 그럴듯한  소리만 해주는 유튜버들도 민주주의 위기의 시대에 한몫했지요. 민주주의 위기의 시대 가장 눈앞의 우리일을 애써 외면하고 외국의 사례만 모아서 또다시 남의일인양 중립적으로 다루는 비겁함을 주의해야겠죠."
ham,얜 완전 아부
ham,여기도 말은 민주주의 외치면서 막상 독재를 꿈꾸는 유사 중국인들이 많잔아
ham,좌우(좌우로 구분하는것은 싫지만) 상관없이 난 이쪽이 이래서 좋아라고 이야기가 되야하는데 난 저쪽이 이래서 싫어가 되버림. 서로가 싫어할 이유만 찾고 자극적인 경쟁으로만 치달음.
ham,돌려까는거 보소 .....
ham,한국은 병역을 해야 투표권을 주고 공직자 자리를 줘야 하는데~
ham,장점 모두다 1표다 단점 병신도 1표다
ham,중국돈이 좋긴 좋나봐
ham,국가 vs 반국가세력
ham,민주주의의 성공은 시민 성숙도에서 결정됨. 이걸로 저 내용 다 설명됨. 독재 날렸다고 민주주의가 당연히 자동으로 안오지. 오랜 독재로 민주주의가 뭔지를 모르는데
ham,의무교육안받은 중졸 고졸은 투표권안줘야한다 생각
ham,자유가 있어야 민주주의가 되는겁니다. 자유없는 민주주의는 민주주의를 가장한 전체주의입니다.
ham,현재는 좌우 논리 진영이 아닌 대한민국과 반대한민국의 구도이다
ham,이 세상엔 좋은사람 지혜로운 사람이 못된사람 멍청한 사람보다 훨씬 적음.
ham,‘자유 민주주의’
ham,민주주의는 구성원들의 퀄리티가 올라가야함
ham,"빨리 소멸되든 흡수가되든 하나만해라. 구질구질 징글징글하게 굴지말고
망할거면 빨리 망하든지 애초에 조선시대때 진작 망했어야 할 나라를"
ham,조선민주주의 인민 공화국을 봐라 그냥 민주주의는 개나 즈ㅓ. 자유가 붙어야지
ham,"양쪽다 무서버서 말을 못하겠음.
정치인 색들이 지들한테 뭘해준게 있다고."
ham,교육 수준 높은편인 나라들도 민주주의가 잘 안굴러가는데.. 교육이 없는 나라는 당연히 민주주의가 망할수밖에...
ham,너무 무섭다 진짜...
ham,시리야말고 띠리야라고 해주세요 시리가 계속 떠요 ㅋㅋ
ham,어짜피 사형이야
ham,"결국 기초교육이 문제다...
어릴때부터 제대로 된 교육을 받아서 머리가 굳어져야 하는데
그게 안되니..."
ham,가장 중요한 언론이 죽으면서 그냥 니편내편싸움이 되버림 제대로된 팩트도 정보도 없음 카더라로만 싸워대는 미친이념
ham,"민주주의의 투표는 결국 이미지 싸움이다. 
어떤 정치인, 어느 정당이 어떤 이미지를 가지고 있는가에 따른 싸움이다. 
구체적으로 경제를 살릴 수 있는가? 에 대한 판단도 결국 이미지를 근거로 한다. 경상지수, 수출지수, GDP 상승요인과 경제적 방안을 잘 알고 있는지를 모든 유권자가 잘 알고 투표하는가?? 절대 아니고 그럴수도 없다. 
진정한 투표를 하려면 전문가나 학습된 사람만 해야는데 민주주의는 그건 절대 안되지."
ham,카톡 검열하는 속도로 달려왔습니다
ham,사회민주주의의 쇠퇴지.
ham,"썸네일 손가락 모양이 어딘가 부자연스럽다 했는데, 엄청 고민을 많이 한듯 ㅋ"
ham,"민주주의의 실패보단 교육의 실패가 더 맞는듯하네요.
생각하는 능력이 떨어지는 교육을 하니깐요.
내생각을 말하기보다 남의 생각을 그럴듯하게 내생각마냥 포장해서 말하는 기술만 배우잖아요."
ham,중국산 새우 스탠스 바로해라
ham,인민민주주의가 몰락한 것이지 자유민주주의는 변함이 없습니다. 자유민주주의도 물론 단점이 있겠죠...완벽한게 어딨겠습니까? 자유민주주의야말로 인류 최고의 발명품이지 최고의 이념입니다. 인민민주주의를 척결하지는 못할망정 자유민주주의를 훼손하는 놈들을 우쭈쭈해서는 안 됩니다.
ham,결과의 평등은 자유민주주의가 아님. 이것만 알면 나머지는 본인이 판단하면됨.
ham,한국은 실패안했지~ 해본적도없는걸 어떻게  실패
ham,"아랍권에 민주주의가 자리잡지 못하는 이유는 애초에 자신의 국가에 대한 소속감이 종교의 계파적 소속감보다 얕아서가 아닐까 하는 생각도 듭니다. 국가가 없진 않았지만, 상당수가 유목민이던 지역에서 강제로 열강이 국경선을 나누고 국가로 묶어버렸다보니 국민으로서의 정체성보다는 계파 교인으로서의 정체성이 더 강한게 아닌가.... 그러니 위에서 누르지 않으면 바로 내전이 발생하는 상태, 정확히는 열강에 의한 국경이 생기기 전의 상태로 돌아가려는게 아닐까 합니다."
ham,그 어떤 이념도 그 어떤 체제도 인간이란 존재가 원래 불완전하기 때문에 완벽할수는 없다라는걸 요즘 느낀다. 그리고 민주주의와 포퓰리즘은 불가분의 관계라는것도 느낌. 정치인의 도덕성기준을 지금보다 훨씬 높이고 검증을 세세하게 해야 한다고 생각을 한다.  털어서 먼지 안 나는 사람이 없다지만 한국정치인들보면 평범한 시민들보다 훨씬 낮은 도덕성을 가진놈들이 많음.
ham,"서구 민주주의는 '불신(不信)의 제도화'를 거쳤다. 위정자가 누가 되든 믿지 말아야 한다는 것이다. 누구도 믿을 수 없으니 삼권분립이든, 임기제든 안전장치를 만들자는 게 민주주의 요체다.  민주화의 딜레마랄까. 중국, 베트남은 국가 기관에 대한 신뢰가 높고, 우리도 1980년대까지 그랬다. 권위주의를 깨면서 권위도 추락했다. 서구는 국민이 합의한 절차에 따라 지도자가 뽑히면 국민이 팔로어 역할을 충실히 한다. 시스템과 제도에 대한 권위가 살아 있다. 우린 지도자의 카리스마에 지나치게 의존한다. 유교 유산의 영향이 강하다. 1980년대 학생·노동운동에서 지도자의 권위주의가 얼마나 강했나. 권위주의를 깬다고 했지만 그들 역시 대단히 권위주의적 방식으로 운영됐다. 권위주의를 깬 뒤엔 사회 운영에 필요한 권위도 인정하지 않는다. 욕하고 침 뱉는 건 쉬운데 새로운 권위를 만드는 건 하루아침에 안 된다. 586 권력 집단은 지나친 도덕적 우월감에 빠져 있다. 시대는 변했는데 민주화운동 시절 도덕적으로 정당했다는 기억만 있지 성찰이 없다. '나 해봤거든' 이런 식이니 '진보 꼰대' 소릴 듣는다. 기성 제도를 공격해 불신을 키우면 국가의 품격만 망가뜨릴 뿐이다. 입시 면접을 해보면 학생들이 현대사에 대해 굉장히 부정적 교육을 받았다는 걸 느낀다. 우린 세계사적으로 성공한 모델인데 피해자 의식만 강하다. 과도한 민족주의 탓에 실패만 부각시킨다. 같은 시기 비슷한 처지의 나라들과 비교해보고 객관적으로 봐야지 실패만 부각해선 균형 잡힌 역사관을 갖기 어렵다. 서울대 사회학과 이재열 교수"
ham,이야 댓글창이 픽셀화 되는건 처음 보네 ㅎ
ham,지금 일당 독재를 누가 하고 있네 ㅋㅋ
ham,채팅창 모자이크 할 거면 편집본에서는 잘라내는게 낫지 않나요?
ham,"대한민국은 군사독재해야됨
그때가 더 좋았어"
ham,"훌륭한 기업은 직원이 중요한가 대표가 중요한가 보면 답이 나옵니다. 
그런데 회사의 대표를 직원들이 투표로 뽑는 회사가 있다면 그 회사가 잘될까요?
많이 퍼주는 공약을 하는 노조위원장이 대표가 될 가능성이 아주 높겠죠
이게 민주주의의 약점입니다."
ham,더불어공산당
ham,18:53 채팅 모자이크 ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ham,우디르급 태세전환 ㅋㅋ
ham,쭝카월드
ham,캐나다와 호주는 이미 중국에 먹히기 직전입니다.
ham,저는 지금이 대한민국의 최저점이라고 생각합니다. 앞으로 상승할 일만 남았습니다.
ham,"지금에 현 상황에 마냥 비웃으며, 즐길 수 없는...
ㅋㅋㅋ 이해해!!! 정체성에 혼돈!! 올 수 있어!!!
ㅋㅋㅋㅋ 채널에 방향이 이걸 외면하기도 힘들어!! ㅋㅋㅋㅋ
꿀만 빨려고 했는데, 이상하게 돌아가!! ㅋㅋㅋ 
깨어있는 척이나 하지 말자 !! ㅋㅋㅋ
뽀록 났는데 우긴다? 한번 해봐!! ㅋㅋㅋㅋ"
ham,"너도 한표, 나도 한표ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
ham,슈카야 민주주의 아는척 하지마라
ham,"인종별로 민주주의가 맞는 민족이 있고 안맞는 민족이 있음
그나마 맞는 민족들에서도 
사법부 법조계의 타락과 폭주를 견제할 수단이 없다는점이 가장 민주주의를 타락하게 하는 1등공신"
ham,민주주의 한 번 이룩했다고 넋 놓고 있으면 튀니지 꼴 나겠구만... 아이고
ham,빨간색. .
ham,민주주의를 가능케할 수단에불과했던게 다수결이었는데 이젠 다수결이 민주주의의 명분이된 느낌
ham,댓글에 인민애들 왜이리 많냐ㅋㅋㅋㅋ
ham,"히틀러도 민주주의 로 당선됨
다수가 장애인을 없에자고 하면 그렇게 해야하는게 맞나
그래서 헌법이 중요함"
ham,카톡검열 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ham,sns검열->민주주의몰락 ㅋㅋ 한국 현 상황
ham,한국 나오자마자 채팅창 뿌얘지네ㅋㅋㅋㅋㅋ
ham,현재 대한민국이 1당체제의 폐해를 여실이 간접 경험중이죠 간첩법 반대하는 이유가 다 있음
ham,남조선=인민민주주의
ham,이럴때일수록 필요한건 자아성찰
ham,우리나라 맞습니다 맞고요...용기내세요.화이팅  빠빳종이 설명할분 나와보세요
ham,시리아 말하니깐 아이폰 시리가 켜짐
ham,49:51...과연 51의 의견이 옳은 의견일까? 49의 의견은 틀린 의견이고
ham,쿠테타→경제폭망→후진국
ham,"민주주의라는 체제를 PC라는 독재체제가 붕괴시켰음. 사람들은 독재자가 없으면 독재가 아니라는 착각을 하는게 무서운거임. 만약 히틀러가 죽은줄 모른채 나치의 시스템이 계속 유지된다면 나치는 독재가 아닐까? PC주의는 독재자가 존재하지 않지만 사람들을 나치로 만들었음. 무슬림들이 유럽을 점령하고 시민들은 무서워서 밖에 나오지도 못하지만 그에 대해 비판하면 차별주의자로 처벌받음. 유럽, 미국, 한국 모두 정치적 올바름이라는 파시즘에 민주주의가 부서진거임. 이 나라들은 더이상 민주주의 국가라고 볼수 없음. 투표? 민주주의라는 간판? 북한, 중국에도 있음. 그런건 더이상 민주주의라는 증거가 못됨."
ham,댓글수 지렸다.. 다른 영상보다 댓글수 올라가는게 훨씬더 빠르네;;
ham,우리도 2018년에 자유없는 민주주의가 될 뻔 ㅋ
ham,"민주주의는 그냥 다수결임
민주주의로 지키는게 무엇인가가 중요한거임
북한식 인민민주주의도 민주주의임
우리가 지켜야되는건 자유민주주의임"
ham,민주주의에 공산세력이 스며드니까 ㅈ망하는거지
ham,Vpn으로 유튜브 보고싶은 사람들 많네ㅋㅋ
ham,"80년대 말까지도   한국은  경제수준이  민주주의하기에  부족하니  독재가  필요하다고 엘리트하고  정경유착으로 연명하던  재벌들이  강력히  주장했었죠.  지금도  그런부류 
ㅁㅁㅁㅁㅁㅁ많이 남아있음. 민정당 세력들  군부독재 찬양세력"
ham,국민을 평가하는 제한적 민주주의를 도입할 때가 됐다... 소크라테스가 괜히 민주주의를 싫어한게 아니야... 무식한 사람과 박사급 사람이 똑같은 1표인게 말이 안됨
ham,중국이 뭍으면 나라가 공산화된다
ham,아랍 - 중국 - 인도 …. 음 ….
ham,인민민주주의는 민주주의 아니래~~~~~
ham,독재국가될뻔한 위험한 상황이었다. 너무 안일하게 생각하는건 아닌지....무식한 무능력자들이 권력을 잡으면 캄보디아 미얀마같은 나라가 되는건 한순간이다.
ham,난 공산당이 싫어요..하면 고발당함
ham,Stop the steal
ham,"난 홍콩되기 싫어요
난 위구르 당하고 싶지 않아요
난 티벳되기 싫어요"
ham,우리나라 튀니지  될뻔했네. ㅋㅋ
ham,"법과 원칙, 공정과 상식, 책임과 자유... 이게 민주주의 인데. 
지금 대한민국에 있는건 책임없는 자유만 있음..."
ham,한국인들은 일본 민주주의를 보고 좀 배워야 된다고 생각합니다
ham,민주주의가 떼거리 문화가 되었음.
ham,매일의 일상이 지루한줄알고 행복을 모르는것같아요 민주주의가 개인의 삶을 그나마 보장해주는건데 감사함을 잊은거죠 잃어봐야 정신을 차렸을땐 이미 늦은거죠..
ham,대한민국 삭제빵 중임…..
ham,"우리의 민주주의는 끝났습니다...
이제는 '제한된 민주주의'가 여러분들을 지킬 것입니다! JOIN...! THE HELLDIVERS"
ham,민주주의랑 가장 유사한 체제와 가까운체제는 파시즘이다..
